DISCLAIMER,variable_name,usage_count
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_GROWING_PEN_1.avg_milk_production_reduction_pen,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_GROWING_PEN_1.avg_essential_amino_acid_requirement,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_GROWING_PEN_1.total_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_GROWING_PEN_1.maintenance_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_GROWING_PEN_1.lactation_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_GROWING_PEN_1.growth_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_GROWING_PEN_1.metabolizable_protein_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_GROWING_PEN_1.calcium_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_GROWING_PEN_1.phosphorus_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_GROWING_PEN_1.dry_matter_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_GROWING_PEN_1.ndf_percent_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_GROWING_PEN_1.forage_ndf_percent_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_GROWING_PEN_1.fat_percent_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.is_valid_heifer_ration,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.is_valid_cow_ration,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.total_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.maintenance_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.lactation_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.growth_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.metabolizable_protein_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.calcium_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.phosphorus_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.dry_matter_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.ndf_percent_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.forage_ndf_percent_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_GROWING_PEN_1.fat_percent_acceptable,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_CLOSE_UP_PEN_2.91,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_CLOSE_UP_PEN_2.100,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_CLOSE_UP_PEN_2.167,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_CLOSE_UP_PEN_2.301,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_CLOSE_UP_PEN_2.51,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_CLOSE_UP_PEN_2.dry_matter_intake_total,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.dm,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.CP,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.ADF,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.NDF,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.lignin,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.ash,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.phosphorus,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.potassium,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.N,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.as_fed,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.EE,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.starch,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.TDN,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.DE,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.calcium,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.fat,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.fat_percentage,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.forage_ndf,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.forage_ndf_percent,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.ME,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.NE_maintenance_and_activity,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.NE_lactation,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.NE_growth,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_CLOSE_UP_PEN_2.metabolizable_protein,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.NEmaint_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.NEa_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.NEg_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.NEpreg_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.NEl_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.MP_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.Ca_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.P_req,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.P_req_process,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.DMIest_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.avg_BW,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.avg_milk_production_reduction_pen,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_CLOSE_UP_PEN_2.avg_essential_amino_acid_requirement,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_CLOSE_UP_PEN_2.total_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_CLOSE_UP_PEN_2.maintenance_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_CLOSE_UP_PEN_2.lactation_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_CLOSE_UP_PEN_2.growth_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_CLOSE_UP_PEN_2.metabolizable_protein_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_CLOSE_UP_PEN_2.calcium_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_CLOSE_UP_PEN_2.phosphorus_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_CLOSE_UP_PEN_2.dry_matter_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_CLOSE_UP_PEN_2.ndf_percent_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_CLOSE_UP_PEN_2.forage_ndf_percent_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_CLOSE_UP_PEN_2.fat_percent_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.is_valid_heifer_ration,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.is_valid_cow_ration,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.total_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.maintenance_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.lactation_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.growth_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.metabolizable_protein_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.calcium_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.phosphorus_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.dry_matter_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.ndf_percent_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.forage_ndf_percent_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_CLOSE_UP_PEN_2.fat_percent_acceptable,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.36,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.46,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.51,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.91,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.167,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.210,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.301,0
,AnimalModuleReporter.report_ration_per_animal.ration_per_animal_for_LAC_COW_PEN_3.dry_matter_intake_total,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.dm,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.CP,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.ADF,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NDF,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.lignin,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.ash,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.phosphorus,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.potassium,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.N,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.as_fed,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.EE,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.starch,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.TDN,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.DE,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.calcium,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.fat,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.fat_percentage,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.forage_ndf,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.forage_ndf_percent,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.ME,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NE_maintenance_and_activity,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NE_lactation,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NE_growth,0
,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.metabolizable_protein,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.NEmaint_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.NEa_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.NEg_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.NEpreg_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.NEl_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.MP_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.Ca_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.P_req,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.P_req_process,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.DMIest_requirement,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.avg_BW,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.avg_milk_production_reduction_pen,0
,AnimalModuleReporter.report_average_nutrient_requirements.avg_rqmts_for_LAC_COW_PEN_3.avg_essential_amino_acid_requirement,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.total_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.maintenance_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.lactation_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.growth_energy_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.metabolizable_protein_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.calcium_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.phosphorus_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.dry_matter_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.ndf_percent_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.forage_ndf_percent_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_results_for_LAC_COW_PEN_3.fat_percent_difference,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.is_valid_heifer_ration,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.is_valid_cow_ration,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.total_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.maintenance_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.lactation_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.growth_energy_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.metabolizable_protein_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.calcium_acceptable,0
,AnimalModuleReporter.report_average_nutrient_evaluation_results.avg_eval_report_for_LAC_COW_PEN_3.phosphorus_acceptable,0
